"","X.2","X.1","X","Depth","Location","Status","Site","Sample","PeriodLength","mean.relief","sd.relief","rock","macroalgae","hard.corals","sand","reef","Metric","response"
"1112",1112,1112,1112,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.6",2.5136,0.619047619047619,1.15832391226042,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873,"Abundance.TargetLoc.1.large",3
"1113",1113,1113,1113,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.6",2.5136,0.619047619047619,1.15832391226042,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873,"Abundance.TargetLoc.2.large",18
"1114",1114,1114,1114,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.6",2.5136,0.619047619047619,1.15832391226042,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873,"Abundance.TargetLoc.0.small",1
"1115",1115,1115,1115,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.6",2.5136,0.619047619047619,1.15832391226042,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873,"Abundance.TargetLoc.1.small",0
"1116",1116,1116,1116,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.6",2.5136,0.619047619047619,1.15832391226042,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873,"Abundance.TargetLoc.2.small",3
"1117",1117,1117,1117,1,"Tiahura","Fished","TiOL5","TiOL5.1",2.3849,1.89473684210526,1.26469011246928,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035,"Abundance.TargetLoc.0.large",8
"1118",1118,1118,1118,1,"Tiahura","Fished","TiOL5","TiOL5.1",2.3849,1.89473684210526,1.26469011246928,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035,"Abundance.TargetLoc.1.large",6
"1119",1119,1119,1119,1,"Tiahura","Fished","TiOL5","TiOL5.1",2.3849,1.89473684210526,1.26469011246928,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035,"Abundance.TargetLoc.2.large",30
"1120",1120,1120,1120,1,"Tiahura","Fished","TiOL5","TiOL5.1",2.3849,1.89473684210526,1.26469011246928,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035,"Abundance.TargetLoc.0.small",0
"1121",1121,1121,1121,1,"Tiahura","Fished","TiOL5","TiOL5.1",2.3849,1.89473684210526,1.26469011246928,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035,"Abundance.TargetLoc.1.small",0
"1122",1122,1122,1122,1,"Tiahura","Fished","TiOL5","TiOL5.1",2.3849,1.89473684210526,1.26469011246928,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035,"Abundance.TargetLoc.2.small",18
"1123",1123,1123,1123,1,"Tiahura","Fished","TiOL5","TiOL5.2",2.2203,1.58260869565217,1.3111037849886,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826,"Abundance.TargetLoc.0.large",6
"1124",1124,1124,1124,1,"Tiahura","Fished","TiOL5","TiOL5.2",2.2203,1.58260869565217,1.3111037849886,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826,"Abundance.TargetLoc.1.large",3
"1125",1125,1125,1125,1,"Tiahura","Fished","TiOL5","TiOL5.2",2.2203,1.58260869565217,1.3111037849886,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826,"Abundance.TargetLoc.2.large",35
"1126",1126,1126,1126,1,"Tiahura","Fished","TiOL5","TiOL5.2",2.2203,1.58260869565217,1.3111037849886,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826,"Abundance.TargetLoc.0.small",1
"1127",1127,1127,1127,1,"Tiahura","Fished","TiOL5","TiOL5.2",2.2203,1.58260869565217,1.3111037849886,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826,"Abundance.TargetLoc.1.small",0
"1128",1128,1128,1128,1,"Tiahura","Fished","TiOL5","TiOL5.2",2.2203,1.58260869565217,1.3111037849886,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826,"Abundance.TargetLoc.2.small",0
"1129",1129,1129,1129,1,"Tiahura","Fished","TiOL5","TiOL5.3",1.9091,1.52066115702479,1.37900431201718,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463,"Abundance.TargetLoc.0.large",11
"1130",1130,1130,1130,1,"Tiahura","Fished","TiOL5","TiOL5.3",1.9091,1.52066115702479,1.37900431201718,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463,"Abundance.TargetLoc.1.large",0
"1131",1131,1131,1131,1,"Tiahura","Fished","TiOL5","TiOL5.3",1.9091,1.52066115702479,1.37900431201718,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463,"Abundance.TargetLoc.2.large",21
"1132",1132,1132,1132,1,"Tiahura","Fished","TiOL5","TiOL5.3",1.9091,1.52066115702479,1.37900431201718,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463,"Abundance.TargetLoc.0.small",1
"1133",1133,1133,1133,1,"Tiahura","Fished","TiOL5","TiOL5.3",1.9091,1.52066115702479,1.37900431201718,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463,"Abundance.TargetLoc.1.small",0
"1134",1134,1134,1134,1,"Tiahura","Fished","TiOL5","TiOL5.3",1.9091,1.52066115702479,1.37900431201718,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463,"Abundance.TargetLoc.2.small",4
"1135",1135,1135,1135,1,"Tiahura","Fished","TiOL5","TiOL5.4",2.1914,1.53076923076923,1.31295548929709,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769,"Abundance.TargetLoc.0.large",22
"1136",1136,1136,1136,1,"Tiahura","Fished","TiOL5","TiOL5.4",2.1914,1.53076923076923,1.31295548929709,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769,"Abundance.TargetLoc.1.large",6
"1137",1137,1137,1137,1,"Tiahura","Fished","TiOL5","TiOL5.4",2.1914,1.53076923076923,1.31295548929709,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769,"Abundance.TargetLoc.2.large",51
"1138",1138,1138,1138,1,"Tiahura","Fished","TiOL5","TiOL5.4",2.1914,1.53076923076923,1.31295548929709,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769,"Abundance.TargetLoc.0.small",2
"1139",1139,1139,1139,1,"Tiahura","Fished","TiOL5","TiOL5.4",2.1914,1.53076923076923,1.31295548929709,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769,"Abundance.TargetLoc.1.small",0
"1140",1140,1140,1140,1,"Tiahura","Fished","TiOL5","TiOL5.4",2.1914,1.53076923076923,1.31295548929709,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769,"Abundance.TargetLoc.2.small",3
"1141",1141,1141,1141,1,"Tiahura","Fished","TiOL5","TiOL5.5",1.8616,1.87931034482759,1.23115479487168,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655,"Abundance.TargetLoc.0.large",9
"1142",1142,1142,1142,1,"Tiahura","Fished","TiOL5","TiOL5.5",1.8616,1.87931034482759,1.23115479487168,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655,"Abundance.TargetLoc.1.large",10
"1143",1143,1143,1143,1,"Tiahura","Fished","TiOL5","TiOL5.5",1.8616,1.87931034482759,1.23115479487168,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655,"Abundance.TargetLoc.2.large",51
"1144",1144,1144,1144,1,"Tiahura","Fished","TiOL5","TiOL5.5",1.8616,1.87931034482759,1.23115479487168,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655,"Abundance.TargetLoc.0.small",0
"1145",1145,1145,1145,1,"Tiahura","Fished","TiOL5","TiOL5.5",1.8616,1.87931034482759,1.23115479487168,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655,"Abundance.TargetLoc.1.small",0
"1146",1146,1146,1146,1,"Tiahura","Fished","TiOL5","TiOL5.5",1.8616,1.87931034482759,1.23115479487168,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655,"Abundance.TargetLoc.2.small",3
"1147",1147,1147,1147,1,"Tiahura","Fished","TiOL5","TiOL5.6",2.0534,1.703125,1.3824511781045,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875,"Abundance.TargetLoc.0.large",10
"1148",1148,1148,1148,1,"Tiahura","Fished","TiOL5","TiOL5.6",2.0534,1.703125,1.3824511781045,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875,"Abundance.TargetLoc.1.large",4
"1149",1149,1149,1149,1,"Tiahura","Fished","TiOL5","TiOL5.6",2.0534,1.703125,1.3824511781045,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875,"Abundance.TargetLoc.2.large",57
"1150",1150,1150,1150,1,"Tiahura","Fished","TiOL5","TiOL5.6",2.0534,1.703125,1.3824511781045,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875,"Abundance.TargetLoc.0.small",0
"1151",1151,1151,1151,1,"Tiahura","Fished","TiOL5","TiOL5.6",2.0534,1.703125,1.3824511781045,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875,"Abundance.TargetLoc.1.small",0
"1152",1152,1152,1152,1,"Tiahura","Fished","TiOL5","TiOL5.6",2.0534,1.703125,1.3824511781045,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875,"Abundance.TargetLoc.2.small",10
"1153",1153,1153,1153,1.5,"Pihaena","No-take","PIL1","PIL1.1",3.6106,1.59259259259259,0.809257615684121,0.0925925925925926,0.203703703703704,0.37037037037037,0.333333333333333,0.666666666666667,"School.Total",57
"1154",1154,1154,1154,1.5,"Pihaena","No-take","PIL1","PIL1.2",3.3478,1.31192660550459,0.997192797830415,0.100917431192661,0.155963302752294,0.256880733944954,0.486238532110092,0.513761467889908,"School.Total",44
"1155",1155,1155,1155,1.5,"Pihaena","No-take","PIL1","PIL1.3",3.3625,1.44827586206897,1.04127703857545,0.206896551724138,0.163793103448276,0.181034482758621,0.448275862068966,0.551724137931034,"School.Total",64
"1156",1156,1156,1156,1.5,"Pihaena","No-take","PIL1","PIL1.4",3.5825,1.90434782608696,0.917413536663812,0.226086956521739,0.121739130434783,0.365217391304348,0.28695652173913,0.71304347826087,"School.Total",86
"1157",1157,1157,1157,1.5,"Pihaena","No-take","PIL1","PIL1.5",4.512,2.07936507936508,0.765278245901968,0.23015873015873,0.373015873015873,0.222222222222222,0.174603174603175,0.825396825396825,"School.Total",171
"1158",1158,1158,1158,1.5,"Pihaena","No-take","PIL1","PIL1.6",3.5319,1.81443298969072,0.83329037689972,0.45360824742268,0.0927835051546392,0.237113402061856,0.216494845360825,0.783505154639175,"School.Total",136
"1159",1159,1159,1159,1,"Pihaena","No-take","PIL2","PIL2.1",3.2021,1.51851851851852,0.936897954837013,0.209876543209877,0.0864197530864197,0.234567901234568,0.469135802469136,0.530864197530864,"School.Total",51
"1160",1160,1160,1160,1,"Pihaena","No-take","PIL2","PIL2.2",2.6749,1.59574468085106,0.953985966581148,0.276595744680851,0.180851063829787,0.191489361702128,0.351063829787234,0.648936170212766,"School.Total",56
"1161",1161,1161,1161,1,"Pihaena","No-take","PIL2","PIL2.3",4.0393,1.84615384615385,0.815954957928868,0.384615384615385,0.162393162393162,0.222222222222222,0.230769230769231,0.769230769230769,"School.Total",82
"1162",1162,1162,1162,1,"Pihaena","No-take","PIL2","PIL2.4",2.7864,1.58904109589041,0.830589088779031,0.219178082191781,0.246575342465753,0.219178082191781,0.315068493150685,0.684931506849315,"School.Total",43
"1163",1163,1163,1163,1,"Pihaena","No-take","PIL2","PIL2.5",3.1312,1.82178217821782,0.876310899212836,0.099009900990099,0.227722772277228,0.435643564356436,0.237623762376238,0.762376237623762,"School.Total",60
"1164",1164,1164,1164,1,"Pihaena","No-take","PIL2","PIL2.6",4.1656,2.01980198019802,1.06752234655582,0.257425742574257,0.356435643564356,0.0891089108910891,0.297029702970297,0.702970297029703,"School.Total",50
"1165",1165,1165,1165,2.2,"Pihaena","Fished","POL3W","POL3W.1",2.0718,1.80666666666667,1.26223763526315,0.5,0.12,0.0866666666666667,0.293333333333333,0.706666666666667,"School.Total",97
"1166",1166,1166,1166,2.2,"Pihaena","Fished","POL3W","POL3W.2",2.0901,1.84563758389262,0.867777778680983,0.583892617449664,0.0469798657718121,0.221476510067114,0.147651006711409,0.852348993288591,"School.Total",116
"1167",1167,1167,1167,2.2,"Pihaena","Fished","POL3W","POL3W.3",1.9528,1.68275862068966,0.761061468862387,0.744827586206897,0.0206896551724138,0.137931034482759,0.096551724137931,0.903448275862069,"School.Total",127
"1168",1168,1168,1168,2.2,"Pihaena","Fished","POL3W","POL3W.4",2.3307,1.4,1.00531133862797,0.458823529411765,0.0941176470588235,0.111764705882353,0.335294117647059,0.664705882352941,"School.Total",142
"1169",1169,1169,1169,2.2,"Pihaena","Fished","POL3W","POL3W.5",2.2589,1.60666666666667,0.850555812487693,0.446666666666667,0.08,0.286666666666667,0.186666666666667,0.813333333333333,"School.Total",100
"1170",1170,1170,1170,2.2,"Pihaena","Fished","POL3W","POL3W.6",1.9022,1.4578313253012,0.828305386799251,0.560240963855422,0.0180722891566265,0.240963855421687,0.180722891566265,0.819277108433735,"School.Total",99
"1171",1171,1171,1171,1.5,"Pihaena","Fished","POL4W","POL4W.1",2.6482,1.61006289308176,0.728375595882821,0.547169811320755,0.226415094339623,0.0440251572327044,0.182389937106918,0.817610062893082,"School.Total",187
"1172",1172,1172,1172,1.5,"Pihaena","Fished","POL4W","POL4W.2",2.0587,1.57142857142857,0.713392298408506,0.391304347826087,0.130434782608696,0.0869565217391304,0.391304347826087,0.608695652173913,"School.Total",145
"1173",1173,1173,1173,1.5,"Pihaena","Fished","POL4W","POL4W.3",2.4063,1.86781609195402,0.644943740499954,0.333333333333333,0.431034482758621,0.0689655172413793,0.166666666666667,0.833333333333333,"School.Total",110
"1174",1174,1174,1174,1.5,"Pihaena","Fished","POL4W","POL4W.4",2.0687,1.53763440860215,0.992503139459355,0.387096774193548,0.241935483870968,0.10752688172043,0.263440860215054,0.736559139784946,"School.Total",93
"1175",1175,1175,1175,1.5,"Pihaena","Fished","POL4W","POL4W.5",2.1291,1.60655737704918,0.993584174491359,0.475409836065574,0.191256830601093,0.0765027322404372,0.256830601092896,0.743169398907104,"School.Total",149
"1176",1176,1176,1176,1.5,"Pihaena","Fished","POL4W","POL4W.6",1.4373,1.69230769230769,0.932227235735804,0.390532544378698,0.319526627218935,0.0946745562130177,0.195266272189349,0.804733727810651,"School.Total",103
"1177",1177,1177,1177,1.5,"Tetaiuo","No-take","TeIL1","TeIL1.1",2.4369,1.32380952380952,1.08747447445939,0.247619047619048,0,0.123809523809524,0.561904761904762,0.371428571428571,"School.Total",73
"1178",1178,1178,1178,1.5,"Tetaiuo","No-take","TeIL1","TeIL1.2",2.272,1.35922330097087,1.08333516378764,0.116504854368932,0,0.242718446601942,0.563106796116505,0.359223300970874,"School.Total",63
"1179",1179,1179,1179,1.5,"Tetaiuo","No-take","TeIL1","TeIL1.3",2.3682,1.60909090909091,1.11779151972448,0.109090909090909,0,0.381818181818182,0.481818181818182,0.490909090909091,"School.Total",128
"1180",1180,1180,1180,1.5,"Tetaiuo","No-take","TeIL1","TeIL1.4",2.9457,1.76470588235294,1.01646320021474,0.264705882352941,0,0.303921568627451,0.382352941176471,0.568627450980392,"School.Total",350
"1181",1181,1181,1181,1.5,"Tetaiuo","No-take","TeIL1","TeIL1.5",2.6279,1.85593220338983,0.898958787346361,0.169491525423729,0.00847457627118644,0.525423728813559,0.271186440677966,0.703389830508475,"School.Total",203
"1182",1182,1182,1182,1.5,"Tetaiuo","No-take","TeIL1","TeIL1.6",3.1253,2.23809523809524,0.740631351304277,0.0761904761904762,0,0.752380952380952,0.0952380952380952,0.828571428571429,"School.Total",86
"1183",1183,1183,1183,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.1",2.3832,1.17821782178218,1.11710375170761,0.0495049504950495,0,0.306930693069307,0.613861386138614,0.356435643564356,"School.Total",51
"1184",1184,1184,1184,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.2",2.2283,1.04,0.994124151342692,0.02,0,0.24,0.67,0.26,"School.Total",55
"1185",1185,1185,1185,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.3",2.5175,1.4392523364486,1.01104812133259,0.14018691588785,0,0.411214953271028,0.401869158878505,0.551401869158878,"School.Total",59
"1186",1186,1186,1186,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.4",2.7277,1.86407766990291,1.01022753881626,0.135922330097087,0,0.524271844660194,0.330097087378641,0.660194174757281,"School.Total",102
"1187",1187,1187,1187,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.5",2.438,1.52991452991453,1.03867164481146,0.0256410256410256,0,0.495726495726496,0.47008547008547,0.521367521367521,"School.Total",72
"1188",1188,1188,1188,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.6",2.0298,1.1078431372549,1.03318083054991,0.00980392156862745,0,0.284313725490196,0.705882352941177,0.294117647058824,"School.Total",46
"1189",1189,1189,1189,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.1",2.3069,1.53125,1.04946555577394,0.390625,0,0.3125,0.296875,0.703125,"School.Total",108
"1190",1190,1190,1190,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.2",2.2089,1.21374045801527,1.022874032306,0.381679389312977,0.00763358778625954,0.206106870229008,0.404580152671756,0.595419847328244,"School.Total",111
"1191",1191,1191,1191,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.3",2.0008,1.2436974789916,0.769838047624214,0.478991596638655,0,0.100840336134454,0.420168067226891,0.579831932773109,"School.Total",96
"1192",1192,1192,1192,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.4",2.1731,1.28472222222222,0.850036563956023,0.458333333333333,0,0.208333333333333,0.333333333333333,0.666666666666667,"School.Total",142
"1193",1193,1193,1193,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.5",1.8611,1.28888888888889,1.03568181210273,0.377777777777778,0,0.259259259259259,0.362962962962963,0.637037037037037,"School.Total",125
"1194",1194,1194,1194,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.6",2.0094,0.936170212765957,0.979888958413487,0.219858156028369,0,0.290780141843972,0.48936170212766,0.51063829787234,"School.Total",132
"1195",1195,1195,1195,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.1",2.5114,0.603603603603604,1.05554190545365,0.162162162162162,0,0.0720720720720721,0.765765765765766,0.234234234234234,"School.Total",63
"1196",1196,1196,1196,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.2",1.8531,0.558333333333333,1.09847742856393,0.0916666666666667,0,0.0916666666666667,0.816666666666667,0.183333333333333,"School.Total",35
"1197",1197,1197,1197,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"School.Total",16
"1198",1198,1198,1198,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"School.Total",57
"1199",1199,1199,1199,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"School.Total",27
"1200",1200,1200,1200,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"School.Total",42
"1201",1201,1201,1201,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"School.Total",49
"1202",1202,1202,1202,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"School.Total",17
"1203",1203,1203,1203,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"School.Total",34
"1204",1204,1204,1204,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"School.Total",62
"1205",1205,1205,1205,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"School.Total",36
"1206",1206,1206,1206,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"School.Total",30
"1207",1207,1207,1207,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"School.Total",124
"1208",1208,1208,1208,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"School.Total",106
